ROW_ID,ORDER_ID,ORDER_DATE,SHIP_DATE,SHIP_MODE,CUSTOMER_ID,CUSTOMER_NAME,SEGMENT,COUNTRY,CITY,STATE,POSTAL_CODE,REGION,PRODUCT_ID,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,SALES,QUANTITY,DISCOUNT,PROFIT,YEAR
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",364,3,0,109,2019
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,FUR-FU-10001037,Furniture,Furnishings,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7",47,5,0,21,2019
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,49,4,0,13,2019
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,5,2,0,1,2019
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,OFF-PA-10000994,Office Supplies,Paper,Xerox 1915,629,6,0,301,2019
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,OFF-AR-10000940,Office Supplies,Art,Newell 343,14,5,0,3,2019
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,45,7,0,21,2019
,CA-2019-152730,2019-05-30,2019-06-04,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior,Wisconsin,54880,West,TEC-PH-10000441,Technology,Phones,VTech DS6151,125,1,0,35,2019
,CA-2019-150483,2019-05-30,2019-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,West,FUR-FU-10001379,Furniture,Furnishings,"Executive Impressions 16-1/2"" Circular Wall Clock",32,3,0,-12,2019
,CA-2019-150483,2019-05-30,2019-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,West,OFF-PA-10001846,Office Supplies,Paper,Xerox 1899,18,4,0,6,2019
,CA-2019-150483,2019-05-30,2019-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,West,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,191,3,0,-38,2019
,CA-2019-150483,2019-05-30,2019-06-04,Standard Class,BP-11290,Beth Paige,Consumer,United States,Decatur,Illinois,62521,West,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,10,2,0,3,2019
,US-2019-105578,2019-05-31,2019-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,Central,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,801,2,0,50,2019
,US-2019-105578,2019-05-31,2019-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,Central,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,2,3,0,-1,2019
,US-2019-105578,2019-05-31,2019-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",32,1,0,11,2019
,CA-2019-113747,2019-05-31,2019-06-04,Standard Class,VD-21670,Valerie Dominguez,Consumer,United States,Jackson,Mississippi,39212,Central,OFF-AR-10003373,Office Supplies,Art,"Boston School Pro Electric Pencil Sharpener, 1670",185,6,0,50,2019
,CA-2019-165848,2019-05-31,2019-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper,14,3,0,7,2019
,CA-2019-165848,2019-05-31,2019-06-04,Same Day,EN-13780,Edward Nazzal,Consumer,United States,New York City,New York,10035,East,TEC-MA-10003356,Technology,Machines,Panasonic KX MC6040 Color Laser Multifunction Printer,1349,3,0,364,2019
,US-2019-105578,2019-06-02,2019-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,Central,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,22,2,0,-15,2019
,US-2019-105578,2019-06-02,2019-06-04,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Parker,Colorado,80134,Central,OFF-BI-10001658,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,14,2,0,-11,2019
,US-2019-128293,2019-06-02,2019-06-05,First Class,KC-16255,Karen Carlisle,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,64,1,0,-12,2019
,CA-2019-164889,2019-06-02,2019-06-06,Second Class,CP-12340,Christine Phan,Corporate,United States,Los Angeles,California,90049,West,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,71,2,0,-1,2019
,CA-2019-168844,2019-06-03,2019-06-06,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,West,TEC-PH-10003215,Technology,Phones,Jackery Bar Premium Fast-charging Portable Charger,179,6,0,88,2019
,CA-2019-119823,2019-06-04,2019-06-06,First Class,KD-16270,Karen Daniels,Consumer,United States,Springfield,Virginia,22153,Central,OFF-PA-10000482,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75,2,0,35,2019
,US-2019-119046,2019-06-04,2019-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-PA-10000246,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,30,3,0,13,2019
,US-2019-119046,2019-06-04,2019-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",51,12,0,18,2019
,US-2019-119046,2019-06-04,2019-06-06,Standard Class,EH-13765,Edward Hooks,Corporate,United States,Seattle,Washington,98115,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11,3,0,3,2019
,CA-2019-129728,2019-06-04,2019-06-06,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,167,8,0,11,2019
,CA-2019-168844,2019-06-04,2019-06-06,Standard Class,NM-18520,Neoma Murray,Consumer,United States,New York City,New York,10011,West,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,7,3,0,2,2019
,US-2019-167472,2019-06-04,2019-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003038,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,26,3,0,5,2019
,US-2019-167472,2019-06-04,2019-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10003174,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,323,3,0,129,2019
,US-2019-167472,2019-06-04,2019-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,59,3,0,28,2019
,US-2019-167472,2019-06-04,2019-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,64,3,0,30,2019
,US-2019-167472,2019-06-04,2019-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10000591,Office Supplies,Binders,Avery Binder Labels,11,3,0,5,2019
,US-2019-167472,2019-06-04,2019-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001534,Office Supplies,Paper,Xerox 230,12,2,0,6,2019
,CA-2019-127369,2019-06-05,2019-06-07,First Class,DB-13060,Dave Brooks,Consumer,United States,Lowell,Massachusetts,1852,Central,OFF-ST-10003306,Office Supplies,Storage,Letter Size Cart,714,5,0,207,2019
,CA-2019-110982,2019-06-05,2019-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,South,OFF-BI-10000829,Office Supplies,Binders,Avery Non-Stick Binders,21,6,0,7,2019
,CA-2019-110982,2019-06-05,2019-06-07,First Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Santa Clara,California,95051,South,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,58,4,0,15,2019
,US-2019-167472,2019-06-05,2019-06-07,First Class,CK-12595,Clytie Kelty,Consumer,United States,Little Rock,Arkansas,72209,South,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,179,6,0,75,2019
,US-2019-134908,2019-06-05,2019-06-09,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,Central,OFF-ST-10003479,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",124,4,0,-23,2019
,US-2019-134908,2019-06-05,2019-06-09,Standard Class,JS-15940,Joni Sundaresam,Home Office,United States,Philadelphia,Pennsylvania,19134,Central,OFF-LA-10000973,Office Supplies,Labels,Avery 502,7,3,0,2,2019
,CA-2019-108350,2019-06-05,2019-06-09,Second Class,SC-20230,Scot Coram,Corporate,United States,Lowell,Massachusetts,1852,East,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,105,4,0,48,2019
,CA-2019-149671,2019-06-05,2019-06-09,Standard Class,KB-16600,Ken Brennan,Corporate,United States,Seattle,Washington,98105,West,OFF-SU-10002537,Office Supplies,Supplies,Acme Box Cutter Scissors,61,6,0,15,2019
,CA-2019-157749,2019-06-06,2019-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957,25,5,0,9,2019
,CA-2019-157749,2019-06-06,2019-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10000576,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,419,5,0,-356,2019
,CA-2019-157749,2019-06-06,2019-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,11,3,0,-4,2019
,CA-2019-157749,2019-06-06,2019-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10000011,Technology,Phones,PureGear Roll-On Screen Protector,31,2,0,11,2019
,CA-2019-157749,2019-06-06,2019-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177,5,0,-120,2019
,CA-2019-157749,2019-06-06,2019-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4,3,0,-2,2019
,CA-2019-157749,2019-06-06,2019-06-09,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AR-10004685,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7,2,0,1,2019
,CA-2019-120558,2019-06-06,2019-06-10,First Class,RD-19810,Ross DeVincentis,Home Office,United States,New York City,New York,10035,East,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32,5,0,15,2019
,CA-2019-112830,2019-06-06,2019-06-10,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,West,FUR-FU-10004306,Furniture,Furnishings,Electrix Halogen Magnifier Lamp,466,3,0,34,2019
,CA-2019-112830,2019-06-06,2019-06-10,Standard Class,LP-17095,Liz Preis,Consumer,United States,Fairfield,Ohio,45014,West,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",82,2,0,0,2019
,CA-2019-165169,2019-06-06,2019-06-11,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,360,2,0,93,2019
,CA-2019-165169,2019-06-06,2019-06-11,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-AR-10000122,Office Supplies,Art,Newell 314,11,2,0,2,2019
,CA-2019-165169,2019-06-06,2019-06-11,Standard Class,JL-15235,Janet Lee,Consumer,United States,Newark,Delaware,19711,East,OFF-LA-10000407,Office Supplies,Labels,Avery White Multi-Purpose Labels,14,3,0,6,2019
,CA-2019-107475,2019-06-06,2019-06-11,Standard Class,RS-19870,Roy Skaria,Home Office,United States,Philadelphia,Pennsylvania,19120,West,OFF-FA-10002988,Office Supplies,Fasteners,Ideal Clamps,9,6,0,3,2019
,CA-2019-160717,2019-06-06,2019-06-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,3023,9,0,226,2019
,CA-2019-160717,2019-06-06,2019-06-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-AC-10002134,Technology,Accessories,Rosewill 107 Normal Keys USB Wired Standard Keyboard,26,2,0,3,2019
,CA-2019-160717,2019-06-06,2019-06-11,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Santa Barbara,California,93101,West,TEC-PH-10001760,Technology,Phones,Bose SoundLink Bluetooth Speaker,477,3,0,161,2019
,CA-2019-103163,2019-06-07,2019-06-11,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,East,OFF-BI-10003305,Office Supplies,Binders,Avery Hanging File Binders,4,1,0,1,2019
,CA-2019-103163,2019-06-07,2019-06-11,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Bakersfield,California,93309,East,OFF-PA-10004000,Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4,1,0,2,2019
,US-2019-155971,2019-06-07,2019-06-12,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22,7,0,10,2019
,US-2019-155971,2019-06-07,2019-06-12,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99,5,0,46,2019
,CA-2019-106621,2019-06-08,2019-07-05,Second Class,DM-12955,Dario Medina,Corporate,United States,Yuma,Arizona,85364,West,OFF-AR-10002375,Office Supplies,Art,Newell 351,25,4,0,1,2019
,CA-2019-147368,2019-06-09,2019-06-12,First Class,TC-21295,Toby Carlisle,Consumer,United States,Tallahassee,Florida,32303,East,TEC-MA-10002178,Technology,Machines,Cisco CP-7937G Unified IP Conference Station Phone,695,2,0,-27,2019
,CA-2019-121993,2019-06-09,2019-06-12,First Class,JB-16000,Joy Bell-,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,23,8,0,7,2019
,CA-2019-125318,2019-06-09,2019-06-13,Standard Class,RC-19825,Roy Collins,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10001433,Technology,Phones,Cisco Small Business SPA 502G VoIP phone,328,4,0,28,2019
,CA-2019-127775,2019-06-09,2019-06-13,Second Class,ES-14020,Erica Smith,Consumer,United States,New York City,New York,10035,East,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,239,3,0,71,2019
,CA-2019-147375,2019-06-10,2019-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,313,7,0,113,2019
,US-2019-108497,2019-06-10,2019-06-14,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,South,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599,5,0,35,2019
,CA-2019-122448,2019-06-10,2019-06-14,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,South,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122,3,0,13,2019
,CA-2019-128223,2019-06-10,2019-06-14,Same Day,EB-13705,Ed Braxton,Corporate,United States,Anaheim,California,92804,South,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1293,7,0,80,2019
,CA-2019-147375,2019-06-11,2019-06-14,Second Class,PO-19180,Philisse Overcash,Home Office,United States,Chicago,Illinois,60623,Central,TEC-MA-10002937,Technology,Machines,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",1007,3,0,43,2019
,CA-2019-113243,2019-06-11,2019-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,Central,FUR-TA-10004256,Furniture,Tables,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,1335,4,0,-217,2019
,CA-2019-113243,2019-06-11,2019-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,Central,OFF-PA-10003441,Office Supplies,Paper,Xerox 226,32,5,0,15,2019
,US-2019-139710,2019-06-11,2019-06-15,Standard Class,GM-14680,Greg Matthias,Consumer,United States,Los Angeles,California,90045,Central,TEC-PH-10001198,Technology,Phones,Avaya 4621SW VoIP phone,177,3,0,19,2019
,CA-2019-155005,2019-06-11,2019-06-15,Second Class,SC-20050,Sample Company A,Home Office,United States,Jackson,Michigan,49201,East,TEC-PH-10003484,Technology,Phones,Ooma Telo VoIP Home Phone System,377,3,0,94,2019
,CA-2019-142405,2019-06-11,2019-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,South,OFF-LA-10004093,Office Supplies,Labels,Avery 486,14,2,0,6,2019
,CA-2019-142405,2019-06-11,2019-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,South,OFF-BI-10004728,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,53,14,0,17,2019
,CA-2019-142405,2019-06-11,2019-06-15,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,Seattle,Washington,98103,South,TEC-AC-10003095,Technology,Accessories,Logitech G35 7.1-Channel Surround Sound Headset,389,3,0,132,2019
,CA-2019-127208,2019-06-12,2019-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,Central,OFF-AP-10002118,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",208,1,0,56,2019
,CA-2019-127208,2019-06-12,2019-06-15,First Class,SC-20770,Stewart Carmichael,Corporate,United States,Decatur,Alabama,35601,Central,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,16,3,0,8,2019
,CA-2019-103730,2019-06-12,2019-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,Central,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,47,3,0,18,2019
,CA-2019-103730,2019-06-12,2019-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,Central,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30,4,0,13,2019
,CA-2019-103730,2019-06-12,2019-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",226,6,0,63,2019
,CA-2019-103730,2019-06-12,2019-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,Central,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,115,9,0,51,2019
,CA-2019-103730,2019-06-12,2019-06-15,First Class,SC-20725,Steven Cartwright,Consumer,United States,Wilmington,Delaware,19805,Central,TEC-PH-10003875,Technology,Phones,KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7,68,7,0,19,2019
,CA-2019-113243,2019-06-12,2019-06-15,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Los Angeles,California,90045,Central,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20,2,0,9,2019
,CA-2019-138688,2019-06-12,2019-06-16,Second Class,DV-13045,Darrin Van Huff,Corporate,United States,Los Angeles,California,90036,Central,OFF-LA-10000240,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,14,2,0,6,2019
,CA-2019-154662,2019-06-12,2019-06-16,Standard Class,BF-11215,Benjamin Farhat,Home Office,United States,Minneapolis,Minnesota,55407,South,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",692,3,0,173,2019
,CA-2019-126795,2019-06-12,2019-06-16,Second Class,GT-14710,Greg Tran,Consumer,United States,New York City,New York,10024,South,OFF-BI-10001989,Office Supplies,Binders,Premium Transparent Presentation Covers by GBC,33,2,0,11,2019
,CA-2019-104633,2019-06-12,2019-06-16,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",185,6,0,83,2019
,CA-2019-104633,2019-06-12,2019-06-16,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Pasadena,California,91104,West,OFF-PA-10004782,Office Supplies,Paper,Xerox 228,12,2,0,6,2019
,CA-2019-118745,2019-06-12,2019-06-16,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902,3,0,33,2019
,CA-2019-120824,2019-06-12,2019-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,West,OFF-AP-10001242,Office Supplies,Appliances,APC 7 Outlet Network SurgeArrest Surge Protector,64,4,0,-160,2019
,CA-2019-120824,2019-06-12,2019-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,6,2,0,-4,2019
,CA-2019-120824,2019-06-12,2019-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,West,OFF-AR-10003469,Office Supplies,Art,Nontoxic Chalk,11,8,0,3,2019
,CA-2019-120824,2019-06-12,2019-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,West,OFF-PA-10000232,Office Supplies,Paper,Xerox 1975,15,3,0,5,2019
,CA-2019-120824,2019-06-12,2019-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,West,FUR-CH-10000229,Furniture,Chairs,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,379,2,0,-119,2019
,CA-2019-120824,2019-06-12,2019-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,West,OFF-ST-10002562,Office Supplies,Storage,Staple magnet,67,9,0,6,2019
,CA-2019-120824,2019-06-12,2019-06-16,Second Class,AW-10930,Arthur Wiediger,Home Office,United States,Houston,Texas,77070,West,OFF-BI-10001525,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",1,2,0,-2,2019
,CA-2019-133872,2019-06-12,2019-06-17,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,West,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",18,2,0,2,2019
,CA-2019-139941,2019-06-13,2019-06-17,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",92,3,0,41,2019
,CA-2019-139941,2019-06-13,2019-06-17,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Long Beach,New York,11561,West,OFF-AP-10004036,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,52,3,0,18,2019
,CA-2019-133872,2019-06-13,2019-06-17,First Class,VM-21835,Vivian Mathis,Consumer,United States,Boca Raton,Florida,33433,West,OFF-BI-10002082,Office Supplies,Binders,GBC Twin Loop Wire Binding Elements,39,4,0,-26,2019
,CA-2019-107216,2019-06-14,2019-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,Central,OFF-AR-10001545,Office Supplies,Art,Newell 326,7,4,0,2,2019
,CA-2019-107216,2019-06-14,2019-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",8,3,0,4,2019
,CA-2019-107216,2019-06-14,2019-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,Central,TEC-AC-10001013,Technology,Accessories,Logitech ClearChat Comfort/USB Headset H390,29,1,0,9,2019
,CA-2019-107216,2019-06-14,2019-06-17,First Class,PV-18985,Paul Van Hugh,Home Office,United States,San Francisco,California,94122,Central,OFF-AR-10002255,Office Supplies,Art,Newell 346,8,3,0,2,2019
,CA-2019-169922,2019-06-14,2019-06-17,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,East,OFF-BI-10003784,Office Supplies,Binders,Computer Printout Index Tabs,1,4,0,-2,2019
,CA-2019-169922,2019-06-14,2019-06-17,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,8,4,0,-13,2019
,CA-2019-169922,2019-06-14,2019-06-17,Standard Class,MZ-17515,Mary Zewe,Corporate,United States,Arlington,Texas,76017,East,FUR-FU-10004415,Furniture,Furnishings,"Stacking Tray, Side-Loading, Legal, Smoke",12,7,0,-9,2019
,CA-2019-164035,2019-06-14,2019-06-17,Standard Class,CR-12730,Craig Reiter,Consumer,United States,Chicago,Illinois,60610,East,OFF-PA-10002160,Office Supplies,Paper,Xerox 1978,23,5,0,8,2019
,CA-2019-136287,2019-06-14,2019-06-17,Standard Class,SS-20590,Sonia Sunley,Consumer,United States,Wichita,Kansas,67212,East,OFF-LA-10003148,Office Supplies,Labels,Avery 51,18,3,0,8,2019
,CA-2019-132304,2019-06-14,2019-06-18,Standard Class,AR-10825,Anthony Rawles,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10004619,Furniture,Tables,Hon Non-Folding Utility Tables,1115,7,0,334,2019
